GERG,unit_307,"-92.6400,29.0865,0",-92.6400,29.0865,0.0,0.0,0.0,2014/07/22 04:04:05
GERG,unit_307,"-92.6400,29.0865,0",-92.6400,29.0865,0.0,0.0,0.0,2014/07/22 04:27:17
GERG,unit_307,"-92.6406,29.0870,0",-92.6406,29.0870,0.0,0.0,0.0,2014/07/22 04:38:07
GERG,unit_307,"-92.6123,29.0667,0",-92.6123,29.0667,0.0,0.0,0.0,2014/07/22 10:04:04
GERG,unit_307,"-92.6121,29.0666,0",-92.6121,29.0666,0.0,0.0,0.0,2014/07/22 10:15:17
GERG,unit_307,"-92.6093,29.0652,0",-92.6093,29.0652,0.0,0.0,0.0,2014/07/22 10:26:04
GERG,unit_307,"-92.5843,29.0512,0",-92.5843,29.0512,0.0,0.0,0.0,2014/07/22 16:04:58
GERG,unit_307,"-92.5841,29.0510,0",-92.5841,29.0510,0.0,0.0,0.0,2014/07/22 16:19:22
GERG,unit_307,"-92.5807,29.0484,0",-92.5807,29.0484,0.0,0.0,0.0,2014/07/22 16:30:11
GERG,unit_307,"-92.5583,29.0204,0",-92.5583,29.0204,0.0,0.0,0.0,2014/07/22 22:05:31
GERG,unit_307,"-92.5582,29.0202,0",-92.5582,29.0202,0.0,0.0,0.0,2014/07/22 22:21:40
GERG,unit_307,"-92.5581,29.0162,0",-92.5581,29.0162,0.0,0.0,0.0,2014/07/22 22:32:30
GERG,unit_307,"-92.5421,29.0132,0",-92.5421,29.0132,0.0,0.0,0.0,2014/07/23 04:03:32
GERG,unit_307,"-92.5422,29.0132,0",-92.5422,29.0132,0.0,0.0,0.0,2014/07/23 04:17:39
GERG,unit_307,"-92.5435,29.0129,0",-92.5435,29.0129,0.0,0.0,0.0,2014/07/23 04:28:30
GERG,unit_307,"-92.5177,29.0035,0",-92.5177,29.0035,0.0,0.0,0.0,2014/07/23 10:06:05
GERG,unit_307,"-92.5175,29.0032,0",-92.5175,29.0032,0.0,0.0,0.0,2014/07/23 10:16:06
GERG,unit_307,"-92.5129,28.9966,0",-92.5129,28.9966,0.0,0.0,0.0,2014/07/23 11:23:28
GERG,unit_307,"-92.5129,28.9966,0",-92.5129,28.9966,0.0,0.0,0.0,2014/07/23 11:34:01
GERG,unit_307,"-92.5126,28.9966,0",-92.5126,28.9966,0.0,0.0,0.0,2014/07/23 11:44:52
GERG,unit_307,"-92.5102,28.9851,0",-92.5102,28.9851,0.0,0.0,0.0,2014/07/23 16:02:08
GERG,unit_307,"-92.5104,28.9847,0",-92.5104,28.9847,0.0,0.0,0.0,2014/07/23 16:12:10
GERG,unit_307,"-92.5070,28.9819,0",-92.5070,28.9819,0.0,0.0,0.0,2014/07/23 18:36:07
